nmi,quality_method,meter_number,date,unit_of_measure,tariff_description,00:00-00:30,00:30-01:00,01:00-01:30,01:30-02:00,02:00-02:30,02:30-03:00,03:00-03:30,03:30-04:00,04:00-04:30,04:30-05:00,05:00-05:30,05:30-06:00,06:00-06:30,06:30-07:00,07:00-07:30,07:30-08:00,08:00-08:30,08:30-09:00,09:00-09:30,09:30-10:00,10:00-10:30,10:30-11:00,11:00-11:30,11:30-12:00,12:00-12:30,12:30-13:00,13:00-13:30,13:30-14:00,14:00-14:30,14:30-15:00,15:00-15:30,15:30-16:00,16:00-16:30,16:30-17:00,17:00-17:30,17:30-18:00,18:00-18:30,18:30-19:00,19:00-19:30,19:30-20:00,20:00-20:30,20:30-21:00,21:00-21:30,21:30-22:00,22:00-22:30,22:30-23:00,23:00-23:30,23:30-00:00
6203808917,Actual,DZ114328,19/02/2026,kWh,consumption,0.263,0.263,0.250,0.263,0.400,0.988,0.988,0.875,0.738,0.725,6.013,6.000,0.763,0.175,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.213,0.575,0.875,0.825,0.613
6203808917,Actual,DZ114328,19/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.325,1.025,2.650,2.988,3.950,4.350,4.700,4.675,4.438,4.613,3.900,4.463,4.450,4.650,4.475,4.050,3.513,2.863,2.188,1.388,0.575,0.025,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,20/02/2026,kWh,consumption,0.288,0.300,0.325,0.288,0.313,0.300,0.300,0.313,0.300,0.300,5.863,5.913,5.863,5.263,0.025,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.138,0.263,0.263,0.263,0.275
6203808917,Actual,DZ114328,20/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.688,1.913,3.638,3.825,4.413,4.675,4.750,4.788,4.788,4.763,4.763,4.713,4.688,4.450,4.025,3.500,2.850,2.125,1.350,0.513,0.025,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,21/02/2026,kWh,consumption,0.288,0.275,0.263,0.263,0.263,0.250,0.263,0.263,0.263,0.250,0.263,0.250,0.200,0.038,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.163,0.263,0.263,0.375,1.088
6203808917,Actual,DZ114328,21/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.788,3.100,4.050,4.475,4.750,4.763,4.775,4.788,4.775,4.663,4.475,3.575,3.563,2.763,2.525,2.913,2.088,1.288,0.475,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,22/02/2026,kWh,consumption,1.038,1.438,1.363,0.900,0.788,0.700,0.700,0.600,0.325,0.288,5.875,5.900,5.838,5.875,5.788,3.100,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.363,0.350,0.325,0.250,0.263,0.250,0.300,0.313
6203808917,Actual,DZ114328,22/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.038,0.038,0.050,0.063,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,23/02/2026,kWh,consumption,0.400,0.700,0.350,0.338,0.288,0.275,0.275,0.288,0.275,5.850,5.913,5.888,5.913,5.763,5.625,5.575,0.963,0.450,0.088,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.213,0.550,0.825,0.388,0.650,0.288,0.275
6203808917,Actual,DZ114328,23/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.088,0.025,1.488,3.075,3.813,4.100,4.138,4.713,4.713,4.638,4.688,4.538,4.138,3.563,2.888,2.138,1.175,0.250,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,24/02/2026,kWh,consumption,0.275,0.263,0.250,0.263,0.250,0.263,0.250,0.263,0.250,0.363,0.263,0.275,0.213,0.013,0.263,0.038,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.088,0.400,0.338,0.313,0.313,0.288,0.275
6203808917,Actual,DZ114328,24/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.025,0.363,1.425,1.500,3.488,4.338,4.363,3.750,0.800,0.013,0.000,0.013,0.063,0.538,2.325,1.725,1.000,1.988,1.513,0.100,0.025,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,25/02/2026,kWh,consumption,0.263,0.275,0.263,0.275,0.263,0.263,0.263,0.263,0.388,0.300,0.275,0.288,0.263,0.150,0.025,0.013,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.238,0.438,0.863,0.300,0.313,0.275
6203808917,Actual,DZ114328,25/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,1.088,1.913,2.488,1.863,1.450,1.150,1.363,1.000,1.200,2.413,2.088,1.650,1.850,1.638,1.450,0.825,0.238,0.138,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,26/02/2026,kWh,consumption,0.263,0.275,0.300,0.900,0.463,0.425,0.363,0.375,0.488,5.888,5.950,5.938,5.888,5.738,5.550,5.338,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.325,0.288,0.275,0.288,0.275,0.275
6203808917,Actual,DZ114328,26/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,1.188,3.750,3.850,3.750,3.975,4.300,3.963,4.513,4.688,4.688,4.650,4.288,3.888,3.363,2.713,1.913,1.063,0.213,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,27/02/2026,kWh,consumption,0.275,0.275,0.263,0.275,0.263,0.263,0.250,0.263,0.263,0.250,0.263,0.375,0.238,0.163,0.038,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.475,5.163,6.688,7.150,6.625,6.563,6.588,6.613
6203808917,Actual,DZ114328,27/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.963,2.038,2.538,3.538,3.750,3.963,3.050,4.563,2.863,3.150,2.688,1.100,0.313,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,28/02/2026,kWh,consumption,3.250,0.400,0.413,0.400,0.388,0.363,0.363,0.350,0.350,0.363,0.350,0.350,0.325,0.088,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.438,0.425,0.513,0.350,0.350,0.350,0.350,0.338
6203808917,Actual,DZ114328,28/02/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.738,1.288,2.375,2.713,2.275,2.075,1.563,0.825,0.800,0.650,0.913,0.975,0.613,0.625,0.450,0.113,0.025,0.063,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,01/03/2026,kWh,consumption,0.325,0.313,0.313,0.325,0.325,0.313,0.313,0.313,0.313,0.313,0.313,0.288,0.275,0.113,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.413,0.400,0.700,0.875,0.400,0.738,0.363,0.338
6203808917,Actual,DZ114328,01/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.063,1.988,2.275,2.450,2.600,2.675,3.063,1.850,1.500,1.925,0.988,0.663,0.238,0.263,0.100,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,02/03/2026,kWh,consumption,0.350,0.338,0.788,1.063,1.038,1.013,1.013,1.000,0.963,6.475,6.475,6.400,6.413,6.238,2.138,0.013,0.000,0.013,0.025,0.038,0.013,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.338,0.300,0.288,0.288,0.300,0.275,0.413,0.850
6203808917,Actual,DZ114328,02/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.013,0.013,0.000,0.013,0.288,0.550,1.013,0.900,0.400,0.263,0.213,0.313,0.213,0.025,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,03/03/2026,kWh,consumption,0.350,0.313,0.288,0.275,0.275,0.263,0.263,0.263,0.263,5.800,5.900,5.838,5.700,0.425,1.250,0.675,0.563,0.050,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.250,0.313,0.313,0.375,0.313,0.300,0.338,0.313
6203808917,Actual,DZ114328,03/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.675,2.500,3.538,3.788,4.350,3.750,3.475,3.113,2.913,3.413,2.863,2.113,1.413,0.863,0.538,0.225,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,04/03/2026,kWh,consumption,0.325,0.300,0.275,0.275,0.288,0.263,0.275,0.275,0.263,5.838,5.913,5.900,5.888,1.625,0.025,0.425,0.450,0.125,0.100,3.313,4.188,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.013,0.000,0.013,0.413,0.400,0.375,0.350,0.363,0.338,0.313,0.313
6203808917,Actual,DZ114328,04/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.488,1.788,1.750,2.575,2.825,3.100,3.013,3.063,2.150,0.850,0.300,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,05/03/2026,kWh,consumption,0.313,0.313,0.300,0.313,0.313,0.313,0.350,0.350,0.313,5.888,5.963,2.825,0.300,0.338,0.075,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.863,0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.125,0.338,0.325,0.350,0.338,0.425,0.750
6203808917,Actual,DZ114328,05/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,2.025,3.438,3.900,4.363,4.588,4.625,2.250,3.363,3.888,3.888,3.825,3.775,3.488,3.025,2.788,2.525,1.825,1.013,0.100,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,06/03/2026,kWh,consumption,0.400,0.363,0.313,0.313,0.313,0.313,0.313,0.313,0.313,5.875,5.925,5.338,0.300,0.238,0.075,0.013,0.038,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.575,0.638,0.513,1.200,0.775,0.638,0.350
6203808917,Actual,DZ114328,06/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.025,0.013,0.325,1.525,1.738,2.388,2.188,3.500,4.550,4.613,4.550,4.575,4.438,3.500,3.063,2.563,2.225,1.713,0.900,0.075,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,07/03/2026,kWh,consumption,0.350,0.988,0.975,0.975,0.975,0.925,0.338,0.313,0.325,0.300,0.313,0.313,0.300,0.263,0.063,0.063,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,4.375,0.313,0.313,0.300,0.288,0.300,0.300
6203808917,Actual,DZ114328,07/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.100,1.663,1.038,1.688,2.450,2.875,4.188,4.025,3.088,2.775,3.038,3.613,4.625,4.263,2.475,1.100,0.363,0.188,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,08/03/2026,kWh,consumption,0.300,0.300,0.300,0.300,0.300,0.300,0.288,0.288,0.288,0.300,0.288,0.288,0.263,0.150,0.025,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,2.200,3.575,0.000,0.000,0.000,0.013,1.138,1.113,1.000,1.025,5.850,6.088,6.163,6.138
6203808917,Actual,DZ114328,08/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.375,0.575,1.163,1.638,2.025,2.075,2.750,4.138,3.750,3.913,4.500,4.088,2.988,1.938,1.375,0.588,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,09/03/2026,kWh,consumption,6.150,6.138,4.825,0.575,0.450,4.050,4.138,0.538,0.325,0.375,0.325,0.313,0.300,0.213,0.075,0.000,0.025,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.300,0.325,0.325,0.325,0.338,0.325,0.325,0.313
6203808917,Actual,DZ114328,09/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.013,0.063,0.513,2.675,4.325,4.138,4.400,3.800,3.875,3.688,2.000,2.025,3.963,3.750,2.300,3.150,2.463,1.650,0.763,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,10/03/2026,kWh,consumption,0.313,0.325,0.325,0.350,0.788,0.475,0.375,0.313,0.313,5.850,5.913,5.863,5.888,5.813,4.713,0.438,0.088,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,0.750,0.400,0.788,0.350,0.325,0.363,0.338,0.300
6203808917,Actual,DZ114328,10/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,1.800,3.050,3.775,4.200,4.413,4.563,4.638,4.650,4.225,4.200,4.525,4.350,3.963,3.450,2.963,2.313,1.538,0.713,0.025,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,11/03/2026,kWh,consumption,0.300,0.650,6.013,6.275,6.000,5.963,5.913,5.900,5.888,5.900,5.850,2.313,0.425,0.238,0.250,0.113,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.313,0.300,0.300,0.300,0.288,0.300,0.288
6203808917,Actual,DZ114328,11/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.163,0.375,1.075,1.950,1.638,0.163,0.500,0.413,1.013,0.350,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,12/03/2026,kWh,consumption,0.288,0.288,0.288,0.275,0.263,0.263,0.263,0.250,0.263,5.788,5.913,5.888,5.838,5.688,5.538,1.200,0.425,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.700,4.175,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.225,0.750,1.213,0.475,0.300,0.300,0.288,0.300
6203808917,Actual,DZ114328,12/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.563,1.563,0.513,1.475,0.513,1.200,2.363,0.300,0.000,0.013,0.413,1.338,1.225,0.538,0.313,0.275,0.038,0.100,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,13/03/2026,kWh,consumption,0.300,0.288,0.288,0.300,0.288,0.288,0.288,0.275,0.288,5.838,5.913,5.888,0.850,0.213,0.013,0.025,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,0.788,1.538,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.288,0.425,0.400,0.400,0.438,0.850,0.600,0.663
6203808917,Actual,DZ114328,13/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.025,0.338,2.288,1.563,0.963,4.075,3.450,3.025,3.863,3.688,4.288,4.413,1.600,0.000,3.500,3.275,2.813,2.125,1.263,0.700,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,14/03/2026,kWh,consumption,0.888,0.888,0.850,0.438,0.375,0.350,0.363,0.363,0.350,0.388,0.388,0.363,0.350,0.250,0.050,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.463,0.388,0.475,0.350,0.363,0.438,0.338,0.313
6203808917,Actual,DZ114328,14/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,1.538,2.888,2.988,3.650,3.800,4.363,4.588,4.663,4.113,4.650,4.638,4.625,4.488,4.038,3.488,2.738,1.000,1.138,0.200,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,15/03/2026,kWh,consumption,0.325,0.325,0.338,0.325,1.150,1.225,1.213,1.225,1.225,1.263,1.200,1.200,1.175,1.088,0.113,0.375,0.138,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.238,3.163,2.188,0.000,0.013,0.000,0.000,0.013,0.563,0.850,0.763,0.300,0.288,0.300,0.300,0.313
6203808917,Actual,DZ114328,15/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,1.888,2.363,3.263,4.113,4.375,4.638,4.513,4.338,2.438,3.025,3.500,3.538,4.088,0.650,0.113,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,16/03/2026,kWh,consumption,0.313,0.288,0.300,0.288,0.288,0.388,6.713,6.913,6.925,5.950,3.363,0.288,0.288,0.275,0.213,0.175,0.100,0.350,0.588,1.463,0.725,0.563,1.413,0.213,0.025,0.025,0.013,0.013,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.138,0.788,0.688,0.388,0.738,0.375,0.413,0.388,0.725
6203808917,Actual,DZ114328,16/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,17/03/2026,kWh,consumption,0.663,0.350,0.338,0.975,1.250,1.238,1.250,1.238,1.250,5.900,5.850,5.863,2.238,0.288,0.200,0.075,0.125,0.050,0.013,0.013,0.000,0.000,0.013,1.025,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.463,0.125,0.000,0.000,0.013,0.000,0.325,0.388,0.475,0.425,0.475,1.175,1.100,0.313
6203808917,Actual,DZ114328,17/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.000,0.013,0.013,0.000,0.013,0.013,0.000,0.038,1.938,2.050,1.463,0.688,0.250,0.050,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,18/03/2026,kWh,consumption,0.300,0.300,0.288,0.388,1.188,1.188,1.188,1.175,1.175,5.838,5.688,1.188,1.163,1.150,0.363,0.000,0.038,0.000,0.013,0.000,0.000,0.088,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.375,0.338,0.325,0.325,0.325,0.325,0.300,0.300
6203808917,Actual,DZ114328,18/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.575,1.550,2.813,1.713,2.675,2.275,3.575,3.175,4.475,4.525,4.413,4.063,2.600,2.513,2.488,0.475,0.313,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,19/03/2026,kWh,consumption,0.300,0.288,0.350,1.288,1.300,1.288,1.250,1.250,1.238,5.800,5.863,1.488,0.250,0.250,0.188,0.038,0.025,0.063,0.013,0.013,0.000,0.463,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.550,3.363,3.688,0.013,0.000,0.000,0.700,1.288,1.200,0.925,0.888,0.763,0.700,0.625,0.363
6203808917,Actual,DZ114328,19/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.013,0.013,0.013,0.000,0.013,0.000,1.375,0.538,0.825,1.100,1.513,1.175,0.088,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,20/03/2026,kWh,consumption,0.325,0.313,0.325,0.313,0.388,0.375,0.400,1.113,1.300,5.925,5.938,4.800,1.025,0.288,0.113,0.025,0.088,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.175,0.313,0.300,1.575,0.313,0.713,0.725,0.313
6203808917,Actual,DZ114328,20/03/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.250,0.138,1.775,3.838,4.725,4.738,4.725,4.725,4.675,4.375,3.988,3.600,1.825,1.263,1.525,0.275,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,21/03/2026,kWh,consumption,0.663,0.288,0.275,0.275,0.263,0.275,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.213,0.088,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.500,0.475,0.500,0.663,0.813,0.700,1.075,0.588
